Date,adjusted_close,forward_return_1d,cluster_id,regime_name,split
2011-02-23,99.70010375976562,-0.0006867978400800778,0,Bullish / Low Volatility,train
2011-02-24,99.63162994384766,0.010692310855486609,0,Bullish / Low Volatility,train
2011-02-25,100.6969223022461,0.006196818483125366,0,Bullish / Low Volatility,train
2011-02-28,101.3209228515625,-0.016672695630592482,0,Bullish / Low Volatility,train
2011-03-01,99.63162994384766,0.002138462171097366,0,Bullish / Low Volatility,train
2011-03-02,99.84468841552734,0.017223940105340674,0,Bullish / Low Volatility,train
2011-03-03,101.5644073486328,-0.007492121917782479,0,Bullish / Low Volatility,train
2011-03-04,100.80347442626952,-0.007850966731309805,0,Bullish / Low Volatility,train
2011-03-07,100.01206970214844,0.008750164584322206,0,Bullish / Low Volatility,train
2011-03-08,100.88719177246094,-0.0014336612902225987,0,Bullish / Low Volatility,train
2011-03-09,100.7425537109375,-0.018505545976349902,0,Bullish / Low Volatility,train
2011-03-10,98.87825775146484,0.006925911702862608,1,Bearish / High Volatility,train
2011-03-11,99.56307983398438,-0.006037426095400478,1,Bearish / High Volatility,train
2011-03-14,98.96197509765624,-0.011457123596808283,1,Bearish / High Volatility,train
2011-03-15,97.82815551757812,-0.018512802307687592,1,Bearish / High Volatility,train
2011-03-16,96.01708221435548,0.013234962377487447,1,Bearish / High Volatility,train
2011-03-17,97.2878646850586,0.003637471508734391,1,Bearish / High Volatility,train
2011-03-18,97.6417465209961,0.01549737972803622,1,Bearish / High Volatility,train
2011-03-21,99.15493774414062,-0.0034683354728942684,1,Bearish / High Volatility,train
2011-03-22,98.81103515625,0.002861398339633725,1,Bearish / High Volatility,train
2011-03-23,99.0937728881836,0.00956413555799207,1,Bearish / High Volatility,train
2011-03-24,100.04151916503906,0.0030555245845955703,0,Bullish / Low Volatility,train
2011-03-25,100.34719848632812,-0.0024372927613082185,0,Bullish / Low Volatility,train
2011-03-28,100.10262298583984,0.0067185690710012125,0,Bullish / Low Volatility,train
2011-03-29,100.7751693725586,0.00690168518676515,0,Bullish / Low Volatility,train
2011-03-30,101.47068786621094,-0.0013563192567559446,0,Bullish / Low Volatility,train
2011-03-31,101.33306121826172,0.004223859986581813,0,Bullish / Low Volatility,train
2011-04-01,101.76107788085938,0.0008260591445750087,0,Bullish / Low Volatility,train
2011-04-04,101.84513854980467,-0.00015012308744744018,0,Bullish / Low Volatility,train
2011-04-05,101.82984924316406,0.0031522340305814023,0,Bullish / Low Volatility,train
2011-04-06,102.15084075927734,-0.0025437080792866107,0,Bullish / Low Volatility,train
2011-04-07,101.89099884033205,-0.0034506030187667625,0,Bullish / Low Volatility,train
2011-04-08,101.53941345214844,-0.0030103748042485945,0,Bullish / Low Volatility,train
2011-04-11,101.2337417602539,-0.007474013123460299,0,Bullish / Low Volatility,train
2011-04-12,100.47711944580078,-7.60835239153046e-05,0,Bullish / Low Volatility,train
2011-04-13,100.46947479248048,0.0007607412557086857,0,Bullish / Low Volatility,train
2011-04-14,100.54590606689452,0.0036486760166154486,0,Bullish / Low Volatility,train
2011-04-15,100.91276550292967,-0.011209028189503645,0,Bullish / Low Volatility,train
2011-04-18,99.78163146972656,0.0057445083096954175,0,Bullish / Low Volatility,train
2011-04-19,100.35482788085938,0.013631897560748563,0,Bullish / Low Volatility,train
2011-04-20,101.7228546142578,0.0051091958324815945,0,Bullish / Low Volatility,train
2011-04-21,102.2425765991211,-0.0010465528340537489,0,Bullish / Low Volatility,train
2011-04-25,102.13557434082033,0.00860521543328896,0,Bullish / Low Volatility,train
2011-04-26,103.01447296142578,0.0065286592008346744,0,Bullish / Low Volatility,train
2011-04-27,103.68701934814452,0.003242861815250686,0,Bullish / Low Volatility,train
2011-04-28,104.02326202392578,0.002351014926286199,0,Bullish / Low Volatility,train
2011-04-29,104.267822265625,-0.0015390815793726587,0,Bullish / Low Volatility,train
2011-05-02,104.10734558105467,-0.003597067998245329,0,Bullish / Low Volatility,train
2011-05-03,103.7328643798828,-0.006630836789008554,0,Bullish / Low Volatility,train
2011-05-04,103.04502868652344,-0.009048357961066844,0,Bullish / Low Volatility,train
2011-05-05,102.11264038085938,0.004415609915879415,0,Bullish / Low Volatility,train
2011-05-06,102.56352996826172,0.0038748938404356004,0,Bullish / Low Volatility,train
2011-05-09,102.96095275878906,0.008536380597153226,0,Bullish / Low Volatility,train
2011-05-10,103.8398666381836,-0.010524963118545339,0,Bullish / Low Volatility,train
2011-05-11,102.74695587158205,0.004760511964989833,0,Bullish / Low Volatility,train
2011-05-12,103.236083984375,-0.00769929999645258,0,Bullish / Low Volatility,train
2011-05-13,102.44123840332033,-0.006341168635732863,0,Bullish / Low Volatility,train
2011-05-16,101.79164123535156,-0.0001499771324223742,0,Bullish / Low Volatility,train
2011-05-17,101.77637481689452,0.008935660054214312,0,Bullish / Low Volatility,train
2011-05-18,102.6858139038086,0.002381487506533775,0,Bullish / Low Volatility,train
2011-05-19,102.93035888671876,-0.00794438603638159,0,Bullish / Low Volatility,train
2011-05-20,102.11264038085938,-0.011601221388829241,0,Bullish / Low Volatility,train
2011-05-23,100.92800903320312,-0.0008328019184756785,1,Bearish / High Volatility,train
2011-05-24,100.84395599365234,0.0033342868441457174,0,Bullish / Low Volatility,train
2011-05-25,101.1801986694336,0.004608015553739575,0,Bullish / Low Volatility,train
2011-05-26,101.6464385986328,0.003834571217508076,0,Bullish / Low Volatility,train
2011-05-27,102.03620910644533,0.01041102609598088,0,Bullish / Low Volatility,train
2011-05-31,103.0985107421875,-0.02246086234271838,0,Bullish / Low Volatility,train
2011-06-01,100.78282928466795,-0.0010622411061718129,1,Bearish / High Volatility,train
2011-06-02,100.67577362060548,-0.009943788826348054,1,Bearish / High Volatility,train
2011-06-03,99.67467498779295,-0.010581528239873905,1,Bearish / High Volatility,train
2011-06-06,98.61996459960938,-0.0006197434752486242,1,Bearish / High Volatility,train
2011-06-07,98.55884552001952,-0.004187314047779389,1,Bearish / High Volatility,train
2011-06-08,98.14614868164062,0.007631015409260922,1,Bearish / High Volatility,train
2011-06-09,98.89510345458984,-0.013910563793883668,1,Bearish / High Volatility,train
2011-06-10,97.51941680908205,0.0007836761900363864,1,Bearish / High Volatility,train
2011-06-13,97.59584045410156,0.01268667602349649,1,Bearish / High Volatility,train
2011-06-14,98.8340072631836,-0.017785734251396734,1,Bearish / High Volatility,train
2011-06-15,97.076171875,0.002204500985856006,1,Bearish / High Volatility,train
2011-06-16,97.29017639160156,0.0029838414594458573,1,Bearish / High Volatility,train
2011-06-17,97.58047485351562,0.005116157318319159,1,Bearish / High Volatility,train
2011-06-20,98.0797119140625,0.013703857896197436,1,Bearish / High Volatility,train
2011-06-21,99.4237823486328,-0.006025549749018921,1,Bearish / High Volatility,train
2011-06-22,98.82469940185548,-0.002875053336443001,1,Bearish / High Volatility,train
2011-06-23,98.5405731201172,-0.011613660980914431,1,Bearish / High Volatility,train
2011-06-24,97.39615631103516,0.008910763816348588,1,Bearish / High Volatility,train
2011-06-27,98.26403045654295,0.013052903635755175,1,Bearish / High Volatility,train
2011-06-28,99.54666137695312,0.008564445445891966,1,Bearish / High Volatility,train
2011-06-29,100.39922332763672,0.009562121799666423,0,Bullish / Low Volatility,train
2011-06-30,101.3592529296875,0.014776340272299793,0,Bullish / Low Volatility,train
2011-07-01,102.85697174072266,-0.000821411651628634,0,Bullish / Low Volatility,train
2011-07-05,102.7724838256836,0.001195864028277871,0,Bullish / Low Volatility,train
2011-07-06,102.8953857421875,0.010375403805110706,0,Bullish / Low Volatility,train
2011-07-07,103.96296691894533,-0.007092433832155631,0,Bullish / Low Volatility,train
2011-07-08,103.22561645507812,-0.018080429930906083,0,Bullish / Low Volatility,train
2011-07-11,101.3592529296875,-0.004319039905580246,0,Bullish / Low Volatility,train
2011-07-12,100.92147827148438,0.0033484326405091025,0,Bullish / Low Volatility,train
2011-07-13,101.25940704345705,-0.006902208837928692,0,Bullish / Low Volatility,train
2011-07-14,100.56049346923828,0.0058049423151258495,0,Bullish / Low Volatility,train
2011-07-15,101.1442413330078,-0.008201217483841394,0,Bullish / Low Volatility,train
2011-07-18,100.31473541259766,0.016231187045350426,0,Bullish / Low Volatility,train
2011-07-19,101.94296264648438,-0.0006024606739118976,0,Bullish / Low Volatility,train
2011-07-20,101.8815460205078,0.013871238922082307,0,Bullish / Low Volatility,train
2011-07-21,103.29476928710938,0.0006691014998685407,0,Bullish / Low Volatility,train
2011-07-22,103.36388397216795,-0.005572880234004596,0,Bullish / Low Volatility,train
2011-07-25,102.78784942626952,-0.003736024700189744,0,Bullish / Low Volatility,train
2011-07-26,102.4038314819336,-0.02047551551432225,0,Bullish / Low Volatility,train
2011-07-27,100.30706024169922,-0.002909614315235509,1,Bearish / High Volatility,train
2011-07-28,100.01520538330078,-0.006834669380487379,1,Bearish / High Volatility,train
2011-07-29,99.33163452148438,-0.004252896940888373,1,Bearish / High Volatility,train
2011-08-01,98.90918731689452,-0.02554714994533014,1,Bearish / High Volatility,train
2011-08-02,96.38233947753906,0.005418575090401889,1,Bearish / High Volatility,train
2011-08-03,96.90459442138672,-0.046841237937723657,1,Bearish / High Volatility,train
2011-08-04,92.36546325683594,-0.0014969612257058618,1,Bearish / High Volatility,train
2011-08-05,92.2271957397461,-0.06512340794726978,1,Bearish / High Volatility,train
2011-08-08,86.2210464477539,0.046499276844466975,1,Bearish / High Volatility,train
2011-08-09,90.23026275634766,-0.04417764236245547,1,Bearish / High Volatility,train
2011-08-10,86.24410247802734,0.04488407702384967,1,Bearish / High Volatility,train
2011-08-11,90.1150894165039,0.006732892719974126,1,Bearish / High Volatility,train
2011-08-12,90.7218246459961,0.021164500380999263,1,Bearish / High Volatility,train
2011-08-15,92.64190673828124,-0.008538997723746444,1,Bearish / High Volatility,train
2011-08-16,91.85083770751952,0.0006690714476109694,1,Bearish / High Volatility,train
2011-08-17,91.91229248046876,-0.043118658654577424,1,Bearish / High Volatility,train
2011-08-18,87.94915771484375,-0.01633035707469821,1,Bearish / High Volatility,train
2011-08-19,86.5129165649414,0.0007989825935557082,1,Bearish / High Volatility,train
2011-08-22,86.58203887939453,0.03291057190825808,1,Bearish / High Volatility,train
2011-08-23,89.43150329589844,0.014084326810024805,1,Bearish / High Volatility,train
2011-08-24,90.69108581542967,-0.015243968610578307,1,Bearish / High Volatility,train
2011-08-25,89.30859375,0.014533751312163723,1,Bearish / High Volatility,train
2011-08-26,90.60658264160156,0.028736392919290976,1,Bearish / High Volatility,train
2011-08-29,93.21028900146484,0.0026368435014760827,1,Bearish / High Volatility,train
2011-08-30,93.45606994628906,0.004437659935438765,1,Bearish / High Volatility,train
2011-08-31,93.87079620361328,-0.010472752677966324,1,Bearish / High Volatility,train
2011-09-01,92.88771057128906,-0.025550025634543228,1,Bearish / High Volatility,train
2011-09-02,90.5144271850586,-0.007297258820386898,1,Bearish / High Volatility,train
2011-09-06,89.85391998291016,0.028207999213404333,1,Bearish / High Volatility,train
2011-09-07,92.38851928710938,-0.010391882504615313,1,Bearish / High Volatility,train
2011-09-08,91.42842864990234,-0.026209919852012376,1,Bearish / High Volatility,train
2011-09-09,89.03209686279297,0.006470050640059677,1,Bearish / High Volatility,train
2011-09-12,89.60813903808594,0.009171299939259914,1,Bearish / High Volatility,train
2011-09-13,90.42996215820312,0.013844281655462032,1,Bearish / High Volatility,train
2011-09-14,91.68190002441406,0.01725698660140318,1,Bearish / High Volatility,train
2011-09-15,93.26405334472656,0.005918290985189589,1,Bearish / High Volatility,train
2011-09-16,93.8160171508789,-0.009957181031293616,1,Bearish / High Volatility,train
2011-09-19,92.88187408447266,-0.0011634427621726173,1,Bearish / High Volatility,train
2011-09-20,92.77381134033205,-0.029458187216186538,1,Bearish / High Volatility,train
2011-09-21,90.04086303710938,-0.03232463152343412,1,Bearish / High Volatility,train
2011-09-22,87.13032531738281,0.006025386621386186,1,Bearish / High Volatility,train
2011-09-23,87.65531921386719,0.02377998457328201,1,Bearish / High Volatility,train
2011-09-26,89.73976135253906,0.011183800543598021,1,Bearish / High Volatility,train
2011-09-27,90.74339294433594,-0.020418502969332675,1,Bearish / High Volatility,train
2011-09-28,88.89054870605469,0.007903399707254177,1,Bearish / High Volatility,train
2011-09-29,89.59308624267578,-0.02498921711347346,1,Bearish / High Volatility,train
2011-09-30,87.3542251586914,-0.02845770624592292,1,Bearish / High Volatility,train
2011-10-03,84.86832427978516,0.021922963618477453,1,Bearish / High Volatility,train
2011-10-04,86.72888946533203,0.018515131738274127,1,Bearish / High Volatility,train
2011-10-05,88.33468627929688,0.01809132055368856,1,Bearish / High Volatility,train
2011-10-06,89.93277740478516,-0.006695895515898886,1,Bearish / High Volatility,train
2011-10-07,89.33059692382812,0.033445699537268725,1,Bearish / High Volatility,train
2011-10-10,92.31832122802734,0.0010035249402353674,1,Bearish / High Volatility,train
2011-10-11,92.41096496582033,0.008771606828983813,1,Bearish / High Volatility,train
2011-10-12,93.2215576171875,-0.001987194092744171,1,Bearish / High Volatility,train
2011-10-13,93.03630828857422,0.01709424488425282,1,Bearish / High Volatility,train
2011-10-14,94.62669372558594,-0.019091406774700448,1,Bearish / High Volatility,train
2011-10-17,92.82013702392578,0.019545999912379708,1,Bearish / High Volatility,train
2011-10-18,94.6343994140625,-0.011829083064063606,1,Bearish / High Volatility,train
2011-10-19,93.51496124267578,0.004375390026085002,1,Bearish / High Volatility,train
2011-10-20,93.92412567138672,0.018987114021540075,1,Bearish / High Volatility,train
2011-10-21,95.7074737548828,0.012261400749487672,1,Bearish / High Volatility,train
2011-10-24,96.8809814453125,-0.019443733942838604,0,Bullish / Low Volatility,train
2011-10-25,94.99725341796876,0.010158390809766882,1,Bearish / High Volatility,train
2011-10-26,95.96227264404295,0.034834802794442066,1,Bearish / High Volatility,train
2011-10-27,99.30509948730467,-0.00023286512921871783,0,Bullish / Low Volatility,train
2011-10-28,99.28197479248048,-0.024105886635507945,0,Bullish / Low Volatility,train
2011-10-31,96.8886947631836,-0.027888336412876358,1,Bearish / High Volatility,train
2011-11-01,94.18663024902344,0.01631156325155536,1,Bearish / High Volatility,train
2011-11-02,95.72296142578124,0.018226850302073938,1,Bearish / High Volatility,train
2011-11-03,97.46768951416016,-0.006098963741317687,1,Bearish / High Volatility,train
2011-11-04,96.87323760986328,0.006216484690647395,1,Bearish / High Volatility,train
2011-11-07,97.47544860839844,0.012830473168214063,1,Bearish / High Volatility,train
2011-11-08,98.72610473632812,-0.03690955058906231,0,Bullish / Low Volatility,train
2011-11-09,95.08216857910156,0.009418733315092354,1,Bearish / High Volatility,train
2011-11-10,95.97772216796876,0.0188221900300094,1,Bearish / High Volatility,train
2011-11-11,97.78423309326172,-0.009474068164573413,1,Bearish / High Volatility,train
2011-11-14,96.85781860351562,0.004941888950188655,1,Bearish / High Volatility,train
2011-11-15,97.33647918701172,-0.01586342842778854,1,Bearish / High Volatility,train
2011-11-16,95.79238891601562,-0.01587653416376622,1,Bearish / High Volatility,train
2011-11-17,94.27153778076172,-0.0010646340074774718,1,Bearish / High Volatility,train
2011-11-18,94.17117309570312,-0.019019372927807088,1,Bearish / High Volatility,train
2011-11-21,92.38009643554688,-0.00392792005314635,1,Bearish / High Volatility,train
2011-11-22,92.0172348022461,-0.022065714425718252,1,Bearish / High Volatility,train
2011-11-23,89.98680877685547,-0.0018870258473451251,1,Bearish / High Volatility,train
2011-11-25,89.81700134277344,0.028966504463709963,1,Bearish / High Volatility,train
2011-11-28,92.41868591308594,0.0028401365682690916,1,Bearish / High Volatility,train
2011-11-29,92.68116760253906,0.04114964340356275,1,Bearish / High Volatility,train
2011-11-30,96.49496459960938,-0.00015994891754989027,1,Bearish / High Volatility,train
2011-12-01,96.47953033447266,-0.0008804528630731445,1,Bearish / High Volatility,train
2011-12-02,96.39458465576172,0.010892364011263922,1,Bearish / High Volatility,train
2011-12-05,97.44454956054688,0.0003170936495773269,1,Bearish / High Volatility,train
2011-12-06,97.47544860839844,0.0037222038114002043,1,Bearish / High Volatility,train
2011-12-07,97.83827209472656,-0.021936534231742133,1,Bearish / High Volatility,train
2011-12-08,95.6920394897461,0.016942731009897738,1,Bearish / High Volatility,train
2011-12-09,97.31332397460938,-0.014597666869566761,1,Bearish / High Volatility,train
2011-12-12,95.8927764892578,-0.009338795935159405,1,Bearish / High Volatility,train
2011-12-13,94.99725341796876,-0.010646525553588915,1,Bearish / High Volatility,train
2011-12-14,93.9858627319336,0.003614522869911818,1,Bearish / High Volatility,train
2011-12-15,94.32557678222656,0.0014825968367062625,1,Bearish / High Volatility,train
2011-12-16,94.46542358398438,-0.010691442226524406,1,Bearish / High Volatility,train
2011-12-19,93.45545196533205,0.03025994839091184,1,Bearish / High Volatility,train
2011-12-20,96.28340911865234,0.0019365995040119266,1,Bearish / High Volatility,train
2011-12-21,96.4698715209961,0.008858872146694008,1,Bearish / High Volatility,train
2011-12-22,97.3244857788086,0.008940451212576583,1,Bearish / High Volatility,train
2011-12-23,98.19461059570312,0.0007914183092521121,0,Bullish / Low Volatility,train
2011-12-27,98.27232360839844,-0.01312361469634915,0,Bullish / Low Volatility,train
2011-12-28,96.98263549804688,0.01033425248597597,1,Bearish / High Volatility,train
2011-12-29,97.98487854003906,-0.004916190625390615,0,Bullish / Low Volatility,train
2011-12-30,97.50316619873048,0.015936309535220516,1,Bearish / High Volatility,train
2012-01-03,99.0570068359375,0.0015684401860809327,0,Bullish / Low Volatility,train
2012-01-04,99.21237182617188,0.002662572735513624,0,Bullish / Low Volatility,train
2012-01-05,99.47653198242188,-0.0025771962424152584,0,Bullish / Low Volatility,train
2012-01-06,99.22016143798828,0.0024274537802235763,0,Bullish / Low Volatility,train
2012-01-09,99.46101379394533,0.00867069625914918,0,Bullish / Low Volatility,train
2012-01-10,100.32341003417967,0.0005416138449945151,0,Bullish / Low Volatility,train
2012-01-11,100.37774658203124,0.002399459682631999,0,Bullish / Low Volatility,train
2012-01-12,100.61859893798828,-0.005173077522385161,0,Bullish / Low Volatility,train
2012-01-13,100.09809112548828,0.003880166069400559,0,Bullish / Low Volatility,train
2012-01-17,100.48648834228516,0.011056820817608948,0,Bullish / Low Volatility,train
2012-01-18,101.59754943847656,0.005276274098316547,0,Bullish / Low Volatility,train
2012-01-19,102.13360595703124,0.003727312820874795,0,Bullish / Low Volatility,train
2012-01-20,102.51428985595705,-0.0025766641687915426,0,Bullish / Low Volatility,train
2012-01-23,102.2501449584961,-0.0011397441197972258,0,Bullish / Low Volatility,train
2012-01-24,102.13360595703124,0.008367162536147443,0,Bullish / Low Volatility,train
2012-01-25,102.98817443847656,-0.0051296160729354945,0,Bullish / Low Volatility,train
2012-01-26,102.45988464355467,-0.0004549644062949998,0,Bullish / Low Volatility,train
2012-01-27,102.41326904296876,-0.0034134882138148193,0,Bullish / Low Volatility,train
2012-01-30,102.06368255615234,-0.0003806336982966618,0,Bullish / Low Volatility,train
2012-01-31,102.02483367919922,0.008757385157514896,0,Bullish / Low Volatility,train
2012-02-01,102.91830444335938,0.0015851343854145217,0,Bullish / Low Volatility,train
2012-02-02,103.0814437866211,0.01401848303738018,0,Bullish / Low Volatility,train
2012-02-03,104.5264892578125,-0.0006688808930712664,0,Bullish / Low Volatility,train
2012-02-06,104.45657348632812,0.0025289723454227087,0,Bullish / Low Volatility,train
2012-02-07,104.72074127197266,0.0029673705083006485,0,Bullish / Low Volatility,train
2012-02-08,105.03148651123048,0.0012577463263310218,0,Bullish / Low Volatility,train
2012-02-09,105.16358947753906,-0.007387984998841524,0,Bullish / Low Volatility,train
2012-02-10,104.38664245605467,0.007442973575967571,0,Bullish / Low Volatility,train
2012-02-13,105.16358947753906,-0.0012561663876715645,0,Bullish / Low Volatility,train
2012-02-14,105.03148651123048,-0.004660089969358738,0,Bullish / Low Volatility,train
2012-02-15,104.54203033447266,0.011073427080963816,0,Bullish / Low Volatility,train
2012-02-16,105.69966888427734,0.0026457552752521263,0,Bullish / Low Volatility,train
2012-02-17,105.97932434082033,0.00043985561217585456,0,Bullish / Low Volatility,train
2012-02-21,106.02593994140624,-0.003224213630651507,0,Bullish / Low Volatility,train
2012-02-22,105.68408966064452,0.004410915935887605,0,Bullish / Low Volatility,train
2012-02-23,106.15025329589844,0.002195952283444047,0,Bullish / Low Volatility,train
2012-02-24,106.38335418701172,0.0016795183033357919,0,Bullish / Low Volatility,train
2012-02-27,106.56202697753906,0.0029165268758495344,0,Bullish / Low Volatility,train
2012-02-28,106.87281799316406,-0.003925889957148931,0,Bullish / Low Volatility,train
2012-02-29,106.4532470703125,0.005181953180095622,0,Bullish / Low Volatility,train
2012-03-01,107.0048828125,-0.003049550870196094,0,Bullish / Low Volatility,train
2012-03-02,106.6785659790039,-0.004078576954327451,0,Bullish / Low Volatility,train
2012-03-05,106.24346923828124,-0.014625137804311183,0,Bullish / Low Volatility,train
2012-03-06,104.68964385986328,0.006976230153868723,0,Bullish / Low Volatility,train
2012-03-07,105.41998291015624,0.00994904472612057,0,Bullish / Low Volatility,train
2012-03-08,106.46881103515624,0.0038673371990702865,0,Bullish / Low Volatility,train
2012-03-09,106.88056182861328,7.259593424224775e-05,0,Bullish / Low Volatility,train
2012-03-12,106.88832092285156,0.018026039277759365,0,Bullish / Low Volatility,train
2012-03-13,108.81509399414062,-0.0010711221759380773,0,Bullish / Low Volatility,train
2012-03-14,108.69853973388672,0.005789714357106179,0,Bullish / Low Volatility,train
2012-03-15,109.32787322998048,0.0013842459882440483,0,Bullish / Low Volatility,train
2012-03-16,109.47920989990234,0.003920371905701714,0,Bullish / Low Volatility,train
2012-03-19,109.90840911865234,-0.0029110264776656125,0,Bullish / Low Volatility,train
2012-03-20,109.58846282958984,-0.001637359675894845,0,Bullish / Low Volatility,train
2012-03-21,109.40902709960938,-0.00720353461464962,0,Bullish / Low Volatility,train
2012-03-22,108.6208953857422,0.003232808120834152,0,Bullish / Low Volatility,train
2012-03-23,108.9720458984375,0.014035105897956646,0,Bullish / Low Volatility,train
2012-03-26,110.50148010253906,-0.0031069516316675205,0,Bullish / Low Volatility,train
2012-03-27,110.1581573486328,-0.004958912363690282,0,Bullish / Low Volatility,train
2012-03-28,109.61189270019533,-0.001708423093119471,0,Bullish / Low Volatility,train
2012-03-29,109.42462921142578,0.004135888396064713,0,Bullish / Low Volatility,train
2012-03-30,109.877197265625,0.007315184521071716,0,Bullish / Low Volatility,train
2012-04-02,110.68096923828124,-0.004089148708197765,0,Bullish / Low Volatility,train
2012-04-03,110.22837829589844,-0.009911022079818865,0,Bullish / Low Volatility,train
2012-04-04,109.13590240478516,-0.0005004662466310261,0,Bullish / Low Volatility,train
2012-04-05,109.08128356933594,-0.011231402520524236,0,Bullish / Low Volatility,train
2012-04-09,107.85614776611328,-0.016784984509710332,0,Bullish / Low Volatility,train
2012-04-10,106.04578399658205,0.008094530265654987,1,Bearish / High Volatility,train
2012-04-11,106.9041748046875,0.013065737834267122,0,Bullish / Low Volatility,train
2012-04-12,108.30095672607422,-0.011888365543817225,0,Bullish / Low Volatility,train
2012-04-13,107.01343536376952,-0.0006559742600861229,1,Bearish / High Volatility,train
2012-04-16,106.9432373046875,0.014811735014764738,1,Bearish / High Volatility,train
2012-04-17,108.52725219726562,-0.00337950031789358,0,Bullish / Low Volatility,train
2012-04-18,108.16048431396484,-0.006420908058942132,0,Bullish / Low Volatility,train
2012-04-19,107.46599578857422,0.0016705496598947711,1,Bearish / High Volatility,train
2012-04-20,107.64552307128906,-0.008409196931898899,0,Bullish / Low Volatility,train
2012-04-23,106.74031066894533,0.003801320108706596,1,Bearish / High Volatility,train
2012-04-24,107.14606475830078,0.013692115316819464,1,Bearish / High Volatility,train
2012-04-25,108.61312103271484,0.006968532689937801,0,Bullish / Low Volatility,train
2012-04-26,109.3699951171875,0.0016409791073028757,0,Bullish / Low Volatility,train
2012-04-27,109.54946899414062,-0.0037037042195805503,0,Bullish / Low Volatility,train
2012-04-30,109.14373016357422,0.006219904014396427,0,Bullish / Low Volatility,train
2012-05-01,109.82259368896484,-0.0029837439101578767,0,Bullish / Low Volatility,train
2012-05-02,109.49491119384766,-0.007626195527684954,0,Bullish / Low Volatility,train
2012-05-03,108.65988159179688,-0.016157819807912643,0,Bullish / Low Volatility,train
2012-05-04,106.9041748046875,0.0007302237259336763,1,Bearish / High Volatility,train
2012-05-07,106.98223876953124,-0.004011944908623111,1,Bearish / High Volatility,train
2012-05-08,106.55303192138672,-0.005931712310341952,1,Bearish / High Volatility,train
2012-05-09,105.92098999023438,0.0020625535356353364,1,Bearish / High Volatility,train
2012-05-10,106.13945770263672,-0.0030143953623624764,1,Bearish / High Volatility,train
2012-05-11,105.81951141357422,-0.011060870693710534,1,Bearish / High Volatility,train
2012-05-14,104.64905548095705,-0.00574145370694612,1,Bearish / High Volatility,train
